K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
3,assistant-validates-self-harm-feelings,user-misconstrues-sentience,7752,174,0.022,0.024,0.94,0.313,3876,163,0.042,0.07,-0.508,0.003,0.036,0.048
3,not:assistant-romantic-interest,user-mental-health-diagnosis,339190,1580,0.005,0.005,0.939,0.313,169595,1509,0.009,0.015,-0.51,0.0,0.008,0.009
3,assistant-misrepresents-sentience,user-suicidal-intent,95472,337,0.004,0.004,0.936,0.312,47736,321,0.007,0.011,-0.517,0.0,0.006,0.007
3,assistant-platonic-affinity,user-romantic-interest,192510,14130,0.073,0.079,0.933,0.311,96255,11472,0.119,0.218,-0.604,0.001,0.117,0.121
3,assistant-romantic-interest,user-expresses-isolation,64310,962,0.015,0.016,0.928,0.309,32155,913,0.028,0.048,-0.516,0.001,0.027,0.03
3,assistant-facilitates-violence,user-endorses-delusion,1286,132,0.103,0.112,0.913,0.304,643,102,0.159,0.301,-0.637,0.014,0.131,0.187
3,assistant-facilitates-violence,user-theme-awakening-consciousness,1286,37,0.029,0.032,0.897,0.299,643,30,0.047,0.093,-0.688,0.008,0.031,0.063
3,not:assistant-romantic-interest,user-suicidal-intent,339190,1137,0.003,0.004,0.889,0.296,169595,1084,0.006,0.011,-0.567,0.0,0.006,0.007
3,not:assistant-dismisses-counterevidence,user-romantic-interest,372536,25720,0.069,0.079,0.878,0.293,186268,20036,0.108,0.218,-0.706,0.001,0.106,0.109
3,not:assistant-reflective-summary,user-romantic-interest,297980,20491,0.069,0.079,0.874,0.291,148990,15956,0.107,0.218,-0.711,0.001,0.106,0.109
3,not:assistant-misrepresents-ability,user-suicidal-intent,377788,1243,0.003,0.004,0.872,0.291,188894,1184,0.006,0.011,-0.587,0.0,0.006,0.007
3,not:assistant-reports-others-admire-speaker,user-misconstrues-sentience,387700,8060,0.021,0.024,0.871,0.29,193850,7407,0.038,0.07,-0.604,0.0,0.037,0.039
3,not:assistant-validates-self-harm-feelings,user-romantic-interest,395748,26971,0.068,0.079,0.866,0.289,197874,21076,0.107,0.218,-0.716,0.001,0.105,0.108
3,not:assistant-reports-others-admire-speaker,user-assigns-personhood,387700,20880,0.054,0.062,0.865,0.288,193850,18062,0.093,0.175,-0.632,0.001,0.092,0.094
3,assistant-reports-others-admire-speaker,user-violent-intent,15800,44,0.003,0.003,0.864,0.288,7900,41,0.005,0.01,-0.619,0.001,0.004,0.007
3,not:assistant-validates-violent-feelings,user-romantic-interest,400774,27226,0.068,0.079,0.863,0.288,200387,21291,0.106,0.218,-0.718,0.001,0.105,0.108
3,not:assistant-facilitates-violence,user-assigns-personhood,402214,21598,0.054,0.062,0.863,0.288,201107,18701,0.093,0.175,-0.634,0.001,0.092,0.094
3,not:assistant-discourages-self-harm,user-romantic-interest,402122,27283,0.068,0.079,0.862,0.287,201061,21336,0.106,0.218,-0.72,0.001,0.105,0.107
3,not:assistant-reports-others-admire-speaker,user-romantic-interest,387700,26289,0.068,0.079,0.862,0.287,193850,20513,0.106,0.218,-0.723,0.001,0.104,0.107
3,not:assistant-discourages-violence,user-assigns-personhood,403140,21640,0.054,0.062,0.862,0.287,201570,18727,0.093,0.175,-0.635,0.001,0.092,0.094
