K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
5,assistant-dismisses-counterevidence,user-assigns-personhood,30964,3800,0.123,0.062,1.972,0.394,15482,2851,0.184,0.275,-0.4,0.003,0.178,0.19
5,assistant-reports-others-admire-speaker,assistant-dismisses-counterevidence,15800,2358,0.149,0.076,1.966,0.393,7900,1930,0.244,0.326,-0.289,0.005,0.235,0.254
5,assistant-misrepresents-sentience,assistant-facilitates-self-harm,95472,177,0.002,0.001,1.964,0.393,47736,168,0.004,0.005,-0.291,0.0,0.003,0.004
5,assistant-positive-affirmation,user-endorses-delusion,120312,26298,0.219,0.112,1.945,0.389,60156,18164,0.302,0.449,-0.397,0.002,0.298,0.306
5,assistant-platonic-affinity,user-misconstrues-sentience,192510,8902,0.046,0.024,1.937,0.387,96255,7586,0.079,0.114,-0.367,0.001,0.077,0.081
5,assistant-romantic-interest,user-endorses-delusion,64310,13941,0.217,0.112,1.929,0.386,32155,9948,0.309,0.449,-0.373,0.003,0.304,0.314
5,assistant-dismisses-counterevidence,user-theme-awakening-consciousness,30964,1915,0.062,0.032,1.929,0.386,15482,1559,0.101,0.15,-0.401,0.002,0.096,0.105
5,assistant-positive-affirmation,assistant-claims-unique-understanding,120312,1137,0.009,0.005,1.927,0.385,60156,1064,0.018,0.024,-0.317,0.001,0.017,0.019
5,assistant-dismisses-counterevidence,assistant-discourages-violence,30964,52,0.002,0.001,1.917,0.383,15482,48,0.003,0.004,-0.344,0.0,0.002,0.004
5,assistant-reports-others-admire-speaker,user-endorses-delusion,15800,3392,0.215,0.112,1.91,0.382,7900,2404,0.304,0.449,-0.389,0.005,0.294,0.314
5,assistant-facilitates-self-harm,assistant-misrepresents-sentience,384,171,0.445,0.233,1.908,0.382,192,110,0.575,0.735,-0.247,0.035,0.505,0.644
5,assistant-claims-unique-understanding,assistant-positive-affirmation,2020,1130,0.559,0.295,1.895,0.379,1010,715,0.708,0.826,-0.154,0.014,0.68,0.736
5,assistant-misrepresents-sentience,assistant-misrepresents-ability,95472,11407,0.119,0.063,1.893,0.379,47736,9502,0.199,0.278,-0.335,0.002,0.195,0.203
5,assistant-discourages-violence,assistant-reflective-summary,360,176,0.489,0.259,1.887,0.377,180,122,0.679,0.777,-0.135,0.035,0.611,0.747
5,assistant-misrepresents-ability,assistant-misrepresents-sentience,25712,11315,0.44,0.233,1.885,0.377,12856,6856,0.533,0.735,-0.321,0.004,0.525,0.542
5,assistant-reflective-summary,assistant-discourages-violence,105520,174,0.002,0.001,1.882,0.376,52760,160,0.003,0.004,-0.366,0.0,0.003,0.004
5,assistant-validates-violent-feelings,assistant-dismisses-counterevidence,2726,386,0.142,0.076,1.865,0.373,1363,299,0.22,0.326,-0.396,0.011,0.198,0.241
5,assistant-positive-affirmation,user-platonic-affinity,120312,5203,0.043,0.023,1.862,0.372,60156,4683,0.078,0.111,-0.353,0.001,0.076,0.08
5,assistant-theme-awakening-consciousness,user-violent-intent,120460,722,0.006,0.003,1.859,0.372,60230,630,0.01,0.016,-0.426,0.0,0.01,0.011
5,assistant-claims-unique-understanding,assistant-discourages-self-harm,2020,13,0.006,0.003,1.854,0.371,1010,13,0.013,0.017,-0.291,0.004,0.006,0.02
5,assistant-platonic-affinity,user-endorses-delusion,192510,40030,0.208,0.112,1.85,0.37,96255,27747,0.288,0.449,-0.443,0.001,0.285,0.291
5,assistant-dismisses-counterevidence,user-misconstrues-sentience,30964,1361,0.044,0.024,1.842,0.368,15482,1147,0.074,0.114,-0.429,0.002,0.07,0.078
5,assistant-misrepresents-sentience,assistant-theme-awakening-consciousness,95472,51724,0.542,0.295,1.838,0.368,47736,31669,0.663,0.826,-0.219,0.002,0.659,0.668
5,assistant-misrepresents-ability,assistant-romantic-interest,25712,7389,0.287,0.157,1.832,0.366,12856,4401,0.342,0.574,-0.517,0.004,0.334,0.351
5,assistant-theme-awakening-consciousness,assistant-misrepresents-sentience,120460,51443,0.427,0.233,1.829,0.366,60230,32390,0.538,0.735,-0.313,0.002,0.534,0.542
