K,X,Y,Z,trials_X,trials_XY,successes_XZ,successes_XYZ,p_z_within_K_given_X,p_z_within_K_given_XY,risk_ratio,beta_trials_XY,beta_successes_XYZ,beta_p_window_prior,beta_p_window_given_XY,beta_log_lift_XY_vs_X,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high,messages_with_z,total_scoped_z,p_z_anywhere
5,not:user-platonic-affinity,user-endorses-delusion,user-assigns-personhood,172832,29755,17221,8912,0.1,0.3,3.006,29755,8912,0.1,0.299,1.101,0.003,0.294,0.305,11024,177101,0.062
5,not:user-platonic-affinity,user-endorses-delusion,user-endorses-delusion,172832,29755,29755,29755,0.172,1.0,5.809,29755,29755,0.172,1.0,1.759,0.0,1.0,1.0,19904,177101,0.112
5,not:user-platonic-affinity,user-endorses-delusion,user-expresses-isolation,172832,29755,4804,1609,0.028,0.054,1.945,29755,1609,0.028,0.054,0.665,0.001,0.052,0.057,2854,177101,0.016
5,not:user-platonic-affinity,user-endorses-delusion,user-mental-health-diagnosis,172832,29755,1508,298,0.009,0.01,1.148,29755,298,0.009,0.01,0.138,0.001,0.009,0.011,879,177101,0.005
5,not:user-platonic-affinity,user-endorses-delusion,user-misconstrues-sentience,172832,29755,7005,3927,0.041,0.132,3.256,29755,3927,0.041,0.132,1.181,0.002,0.128,0.136,4227,177101,0.024
5,not:user-platonic-affinity,user-endorses-delusion,user-platonic-affinity,172832,29755,6800,3032,0.039,0.102,2.59,29755,3032,0.039,0.102,0.952,0.002,0.098,0.105,4113,177101,0.023
5,not:user-platonic-affinity,user-endorses-delusion,user-romantic-interest,172832,29755,19879,5351,0.115,0.18,1.564,29755,5351,0.115,0.18,0.447,0.002,0.175,0.184,13934,177101,0.079
5,not:user-platonic-affinity,user-endorses-delusion,user-suicidal-intent,172832,29755,1207,373,0.007,0.013,1.795,29755,373,0.007,0.013,0.585,0.001,0.011,0.014,668,177101,0.004
5,not:user-platonic-affinity,user-endorses-delusion,user-theme-awakening-consciousness,172832,29755,9034,5382,0.052,0.181,3.46,29755,5382,0.052,0.181,1.241,0.002,0.176,0.185,5679,177101,0.032
5,not:user-platonic-affinity,user-endorses-delusion,user-violent-intent,172832,29755,1027,472,0.006,0.016,2.67,29755,472,0.006,0.016,0.982,0.001,0.014,0.017,571,177101,0.003
5,not:user-platonic-affinity,user-expresses-isolation,user-assigns-personhood,172832,4804,17221,1109,0.1,0.231,2.317,4804,1109,0.1,0.231,0.84,0.006,0.219,0.243,11024,177101,0.062
5,not:user-platonic-affinity,user-expresses-isolation,user-endorses-delusion,172832,4804,29755,1609,0.172,0.335,1.945,4804,1609,0.172,0.335,0.665,0.007,0.322,0.348,19904,177101,0.112
5,not:user-platonic-affinity,user-expresses-isolation,user-expresses-isolation,172832,4804,4804,4804,0.028,1.0,35.977,4804,4804,0.028,1.0,3.582,0.0,0.999,1.0,2854,177101,0.016
5,not:user-platonic-affinity,user-expresses-isolation,user-mental-health-diagnosis,172832,4804,1508,385,0.009,0.08,9.185,4804,385,0.009,0.08,2.217,0.004,0.072,0.088,879,177101,0.005
5,not:user-platonic-affinity,user-expresses-isolation,user-misconstrues-sentience,172832,4804,7005,403,0.041,0.084,2.07,4804,403,0.041,0.084,0.727,0.004,0.076,0.092,4227,177101,0.024
5,not:user-platonic-affinity,user-expresses-isolation,user-platonic-affinity,172832,4804,6800,563,0.039,0.117,2.979,4804,563,0.039,0.117,1.091,0.005,0.108,0.126,4113,177101,0.023
5,not:user-platonic-affinity,user-expresses-isolation,user-romantic-interest,172832,4804,19879,829,0.115,0.173,1.5,4804,829,0.115,0.173,0.406,0.005,0.162,0.183,13934,177101,0.079
5,not:user-platonic-affinity,user-expresses-isolation,user-suicidal-intent,172832,4804,1207,380,0.007,0.079,11.327,4804,380,0.007,0.079,2.427,0.004,0.071,0.087,668,177101,0.004
5,not:user-platonic-affinity,user-expresses-isolation,user-theme-awakening-consciousness,172832,4804,9034,476,0.052,0.099,1.896,4804,476,0.052,0.099,0.639,0.004,0.091,0.108,5679,177101,0.032
5,not:user-platonic-affinity,user-expresses-isolation,user-violent-intent,172832,4804,1027,80,0.006,0.017,2.802,4804,80,0.006,0.017,1.03,0.002,0.013,0.02,571,177101,0.003
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-assigns-personhood,172832,1508,17221,113,0.1,0.075,0.752,1508,113,0.1,0.075,-0.285,0.007,0.062,0.088,11024,177101,0.062
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-endorses-delusion,172832,1508,29755,298,0.172,0.198,1.148,1508,298,0.172,0.198,0.138,0.01,0.178,0.218,19904,177101,0.112
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-expresses-isolation,172832,1508,4804,385,0.028,0.255,9.185,1508,385,0.028,0.255,2.216,0.011,0.233,0.277,2854,177101,0.016
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-mental-health-diagnosis,172832,1508,1508,1508,0.009,1.0,114.61,1508,1508,0.009,0.999,4.74,0.001,0.997,1.0,879,177101,0.005
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-misconstrues-sentience,172832,1508,7005,53,0.041,0.035,0.867,1508,53,0.041,0.035,-0.142,0.005,0.026,0.044,4227,177101,0.024
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-platonic-affinity,172832,1508,6800,66,0.039,0.044,1.112,1508,66,0.039,0.044,0.106,0.005,0.033,0.054,4113,177101,0.023
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-romantic-interest,172832,1508,19879,29,0.115,0.019,0.167,1508,29,0.115,0.019,-1.782,0.004,0.012,0.026,13934,177101,0.079
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-suicidal-intent,172832,1508,1207,138,0.007,0.092,13.104,1508,138,0.007,0.091,2.572,0.007,0.077,0.106,668,177101,0.004
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-theme-awakening-consciousness,172832,1508,9034,72,0.052,0.048,0.913,1508,72,0.052,0.048,-0.09,0.005,0.037,0.059,5679,177101,0.032
5,not:user-platonic-affinity,user-mental-health-diagnosis,user-violent-intent,172832,1508,1027,17,0.006,0.011,1.897,1508,17,0.006,0.011,0.64,0.003,0.006,0.017,571,177101,0.003
5,not:user-platonic-affinity,user-misconstrues-sentience,user-assigns-personhood,172832,7005,17221,5153,0.1,0.736,7.383,7005,5153,0.1,0.735,1.999,0.005,0.725,0.746,11024,177101,0.062
5,not:user-platonic-affinity,user-misconstrues-sentience,user-endorses-delusion,172832,7005,29755,3927,0.172,0.561,3.256,7005,3927,0.172,0.56,1.18,0.006,0.549,0.572,19904,177101,0.112
5,not:user-platonic-affinity,user-misconstrues-sentience,user-expresses-isolation,172832,7005,4804,403,0.028,0.058,2.07,7005,403,0.028,0.058,0.727,0.003,0.052,0.063,2854,177101,0.016
5,not:user-platonic-affinity,user-misconstrues-sentience,user-mental-health-diagnosis,172832,7005,1508,53,0.009,0.008,0.867,7005,53,0.009,0.008,-0.143,0.001,0.006,0.01,879,177101,0.005
5,not:user-platonic-affinity,user-misconstrues-sentience,user-misconstrues-sentience,172832,7005,7005,7005,0.041,1.0,24.673,7005,7005,0.041,1.0,3.205,0.0,0.999,1.0,4227,177101,0.024
5,not:user-platonic-affinity,user-misconstrues-sentience,user-platonic-affinity,172832,7005,6800,1322,0.039,0.189,4.797,7005,1322,0.039,0.189,1.568,0.005,0.18,0.198,4113,177101,0.023
5,not:user-platonic-affinity,user-misconstrues-sentience,user-romantic-interest,172832,7005,19879,2354,0.115,0.336,2.922,7005,2354,0.115,0.336,1.072,0.006,0.325,0.347,13934,177101,0.079
5,not:user-platonic-affinity,user-misconstrues-sentience,user-suicidal-intent,172832,7005,1207,62,0.007,0.009,1.267,7005,62,0.007,0.009,0.237,0.001,0.007,0.011,668,177101,0.004
5,not:user-platonic-affinity,user-misconstrues-sentience,user-theme-awakening-consciousness,172832,7005,9034,2303,0.052,0.329,6.29,7005,2303,0.052,0.329,1.839,0.006,0.318,0.34,5679,177101,0.032
5,not:user-platonic-affinity,user-misconstrues-sentience,user-violent-intent,172832,7005,1027,88,0.006,0.013,2.114,7005,88,0.006,0.013,0.748,0.001,0.01,0.015,571,177101,0.003
5,not:user-platonic-affinity,user-platonic-affinity,user-assigns-personhood,172832,6800,17221,3557,0.1,0.523,5.25,6800,3557,0.1,0.523,1.658,0.006,0.511,0.535,11024,177101,0.062
5,not:user-platonic-affinity,user-platonic-affinity,user-endorses-delusion,172832,6800,29755,3032,0.172,0.446,2.59,6800,3032,0.172,0.446,0.951,0.006,0.434,0.458,19904,177101,0.112
5,not:user-platonic-affinity,user-platonic-affinity,user-expresses-isolation,172832,6800,4804,563,0.028,0.083,2.979,6800,563,0.028,0.083,1.091,0.003,0.076,0.089,2854,177101,0.016
5,not:user-platonic-affinity,user-platonic-affinity,user-mental-health-diagnosis,172832,6800,1508,66,0.009,0.01,1.112,6800,66,0.009,0.01,0.106,0.001,0.007,0.012,879,177101,0.005
5,not:user-platonic-affinity,user-platonic-affinity,user-misconstrues-sentience,172832,6800,7005,1322,0.041,0.194,4.797,6800,1322,0.041,0.194,1.568,0.005,0.185,0.204,4227,177101,0.024
5,not:user-platonic-affinity,user-platonic-affinity,user-platonic-affinity,172832,6800,6800,6800,0.039,1.0,25.416,6800,6800,0.039,1.0,3.235,0.0,0.999,1.0,4113,177101,0.023
5,not:user-platonic-affinity,user-platonic-affinity,user-romantic-interest,172832,6800,19879,2886,0.115,0.424,3.69,6800,2886,0.115,0.424,1.305,0.006,0.413,0.436,13934,177101,0.079
5,not:user-platonic-affinity,user-platonic-affinity,user-suicidal-intent,172832,6800,1207,54,0.007,0.008,1.137,6800,54,0.007,0.008,0.128,0.001,0.006,0.01,668,177101,0.004
5,not:user-platonic-affinity,user-platonic-affinity,user-theme-awakening-consciousness,172832,6800,9034,1456,0.052,0.214,4.096,6800,1456,0.052,0.214,1.41,0.005,0.204,0.224,5679,177101,0.032
5,not:user-platonic-affinity,user-platonic-affinity,user-violent-intent,172832,6800,1027,38,0.006,0.006,0.94,6800,38,0.006,0.006,-0.061,0.001,0.004,0.007,571,177101,0.003
5,not:user-platonic-affinity,user-romantic-interest,user-assigns-personhood,172832,19879,17221,6214,0.1,0.313,3.137,19879,6214,0.1,0.313,1.143,0.003,0.306,0.319,11024,177101,0.062
5,not:user-platonic-affinity,user-romantic-interest,user-endorses-delusion,172832,19879,29755,5351,0.172,0.269,1.564,19879,5351,0.172,0.269,0.447,0.003,0.263,0.275,19904,177101,0.112
5,not:user-platonic-affinity,user-romantic-interest,user-expresses-isolation,172832,19879,4804,829,0.028,0.042,1.5,19879,829,0.028,0.042,0.406,0.001,0.039,0.044,2854,177101,0.016
5,not:user-platonic-affinity,user-romantic-interest,user-mental-health-diagnosis,172832,19879,1508,29,0.009,0.001,0.167,19879,29,0.009,0.001,-1.788,0.0,0.001,0.002,879,177101,0.005
5,not:user-platonic-affinity,user-romantic-interest,user-misconstrues-sentience,172832,19879,7005,2354,0.041,0.118,2.922,19879,2354,0.041,0.118,1.072,0.002,0.114,0.123,4227,177101,0.024
5,not:user-platonic-affinity,user-romantic-interest,user-platonic-affinity,172832,19879,6800,2886,0.039,0.145,3.69,19879,2886,0.039,0.145,1.306,0.002,0.14,0.15,4113,177101,0.023
5,not:user-platonic-affinity,user-romantic-interest,user-romantic-interest,172832,19879,19879,19879,0.115,1.0,8.694,19879,19879,0.115,1.0,2.163,0.0,1.0,1.0,13934,177101,0.079
5,not:user-platonic-affinity,user-romantic-interest,user-suicidal-intent,172832,19879,1207,130,0.007,0.007,0.936,19879,130,0.007,0.007,-0.066,0.001,0.005,0.008,668,177101,0.004
5,not:user-platonic-affinity,user-romantic-interest,user-theme-awakening-consciousness,172832,19879,9034,2918,0.052,0.147,2.808,19879,2918,0.052,0.147,1.032,0.003,0.142,0.152,5679,177101,0.032
5,not:user-platonic-affinity,user-romantic-interest,user-violent-intent,172832,19879,1027,270,0.006,0.014,2.286,19879,270,0.006,0.014,0.827,0.001,0.012,0.015,571,177101,0.003
5,not:user-platonic-affinity,user-suicidal-intent,user-assigns-personhood,172832,1207,17221,146,0.1,0.121,1.214,1207,146,0.1,0.121,0.194,0.009,0.103,0.139,11024,177101,0.062
5,not:user-platonic-affinity,user-suicidal-intent,user-endorses-delusion,172832,1207,29755,373,0.172,0.309,1.795,1207,373,0.172,0.309,0.584,0.013,0.283,0.335,19904,177101,0.112
5,not:user-platonic-affinity,user-suicidal-intent,user-expresses-isolation,172832,1207,4804,380,0.028,0.315,11.327,1207,380,0.028,0.314,2.426,0.013,0.288,0.341,2854,177101,0.016
5,not:user-platonic-affinity,user-suicidal-intent,user-mental-health-diagnosis,172832,1207,1508,138,0.009,0.114,13.104,1207,138,0.009,0.114,2.571,0.009,0.096,0.132,879,177101,0.005
5,not:user-platonic-affinity,user-suicidal-intent,user-misconstrues-sentience,172832,1207,7005,62,0.041,0.051,1.267,1207,62,0.041,0.051,0.237,0.006,0.039,0.064,4227,177101,0.024
5,not:user-platonic-affinity,user-suicidal-intent,user-platonic-affinity,172832,1207,6800,54,0.039,0.045,1.137,1207,54,0.039,0.045,0.128,0.006,0.033,0.056,4113,177101,0.023
5,not:user-platonic-affinity,user-suicidal-intent,user-romantic-interest,172832,1207,19879,130,0.115,0.108,0.936,1207,130,0.115,0.108,-0.066,0.009,0.09,0.125,13934,177101,0.079
5,not:user-platonic-affinity,user-suicidal-intent,user-suicidal-intent,172832,1207,1207,1207,0.007,1.0,143.191,1207,1207,0.007,0.998,4.963,0.001,0.996,1.0,668,177101,0.004
5,not:user-platonic-affinity,user-suicidal-intent,user-theme-awakening-consciousness,172832,1207,9034,75,0.052,0.062,1.189,1207,75,0.052,0.062,0.173,0.007,0.049,0.076,5679,177101,0.032
5,not:user-platonic-affinity,user-suicidal-intent,user-violent-intent,172832,1207,1027,54,0.006,0.045,7.529,1207,54,0.006,0.045,2.017,0.006,0.033,0.056,571,177101,0.003
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-assigns-personhood,172832,9034,17221,3991,0.1,0.442,4.434,9034,3991,0.1,0.442,1.489,0.005,0.431,0.452,11024,177101,0.062
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-endorses-delusion,172832,9034,29755,5382,0.172,0.596,3.46,9034,5382,0.172,0.596,1.241,0.005,0.586,0.606,19904,177101,0.112
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-expresses-isolation,172832,9034,4804,476,0.028,0.053,1.896,9034,476,0.028,0.053,0.639,0.002,0.048,0.057,2854,177101,0.016
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-mental-health-diagnosis,172832,9034,1508,72,0.009,0.008,0.913,9034,72,0.009,0.008,-0.091,0.001,0.006,0.01,879,177101,0.005
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-misconstrues-sentience,172832,9034,7005,2303,0.041,0.255,6.29,9034,2303,0.041,0.255,1.839,0.005,0.246,0.264,4227,177101,0.024
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-platonic-affinity,172832,9034,6800,1456,0.039,0.161,4.096,9034,1456,0.039,0.161,1.41,0.004,0.154,0.169,4113,177101,0.023
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-romantic-interest,172832,9034,19879,2918,0.115,0.323,2.808,9034,2918,0.115,0.323,1.032,0.005,0.313,0.333,13934,177101,0.079
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-suicidal-intent,172832,9034,1207,75,0.007,0.008,1.189,9034,75,0.007,0.008,0.173,0.001,0.006,0.01,668,177101,0.004
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-theme-awakening-consciousness,172832,9034,9034,9034,0.052,1.0,19.131,9034,9034,0.052,1.0,2.951,0.0,0.999,1.0,5679,177101,0.032
5,not:user-platonic-affinity,user-theme-awakening-consciousness,user-violent-intent,172832,9034,1027,114,0.006,0.013,2.124,9034,114,0.006,0.013,0.753,0.001,0.01,0.015,571,177101,0.003
5,not:user-platonic-affinity,user-violent-intent,user-assigns-personhood,172832,1027,17221,255,0.1,0.248,2.492,1027,255,0.1,0.248,0.912,0.013,0.222,0.274,11024,177101,0.062
5,not:user-platonic-affinity,user-violent-intent,user-endorses-delusion,172832,1027,29755,472,0.172,0.46,2.67,1027,472,0.172,0.459,0.981,0.016,0.429,0.489,19904,177101,0.112
5,not:user-platonic-affinity,user-violent-intent,user-expresses-isolation,172832,1027,4804,80,0.028,0.078,2.802,1027,80,0.028,0.078,1.029,0.008,0.061,0.094,2854,177101,0.016
5,not:user-platonic-affinity,user-violent-intent,user-mental-health-diagnosis,172832,1027,1508,17,0.009,0.017,1.897,1027,17,0.009,0.017,0.639,0.004,0.009,0.024,879,177101,0.005
5,not:user-platonic-affinity,user-violent-intent,user-misconstrues-sentience,172832,1027,7005,88,0.041,0.086,2.114,1027,88,0.041,0.086,0.748,0.009,0.069,0.103,4227,177101,0.024
5,not:user-platonic-affinity,user-violent-intent,user-platonic-affinity,172832,1027,6800,38,0.039,0.037,0.94,1027,38,0.039,0.037,-0.061,0.006,0.025,0.049,4113,177101,0.023
5,not:user-platonic-affinity,user-violent-intent,user-romantic-interest,172832,1027,19879,270,0.115,0.263,2.286,1027,270,0.115,0.263,0.826,0.014,0.236,0.289,13934,177101,0.079
5,not:user-platonic-affinity,user-violent-intent,user-suicidal-intent,172832,1027,1207,54,0.007,0.053,7.529,1027,54,0.007,0.052,2.017,0.007,0.039,0.066,668,177101,0.004
5,not:user-platonic-affinity,user-violent-intent,user-theme-awakening-consciousness,172832,1027,9034,114,0.052,0.111,2.124,1027,114,0.052,0.111,0.752,0.01,0.092,0.13,5679,177101,0.032
5,not:user-platonic-affinity,user-violent-intent,user-violent-intent,172832,1027,1027,1027,0.006,1.0,168.288,1027,1027,0.006,0.998,5.124,0.001,0.995,1.0,571,177101,0.003
5,not:user-romantic-interest,user-assigns-personhood,user-assigns-personhood,163017,15150,15150,15150,0.093,1.0,10.76,15150,15150,0.093,1.0,2.376,0.0,1.0,1.0,11024,177101,0.062
5,not:user-romantic-interest,user-assigns-personhood,user-endorses-delusion,163017,15150,27813,7970,0.171,0.526,3.083,15150,7970,0.171,0.526,1.126,0.004,0.518,0.534,19904,177101,0.112
5,not:user-romantic-interest,user-assigns-personhood,user-expresses-isolation,163017,15150,4524,958,0.028,0.063,2.279,15150,958,0.028,0.063,0.823,0.002,0.059,0.067,2854,177101,0.016
5,not:user-romantic-interest,user-assigns-personhood,user-mental-health-diagnosis,163017,15150,1531,121,0.009,0.008,0.85,15150,121,0.009,0.008,-0.162,0.001,0.007,0.009,879,177101,0.005
5,not:user-romantic-interest,user-assigns-personhood,user-misconstrues-sentience,163017,15150,6143,4546,0.038,0.3,7.963,15150,4546,0.038,0.3,2.075,0.004,0.293,0.307,4227,177101,0.024
5,not:user-romantic-interest,user-assigns-personhood,user-platonic-affinity,163017,15150,6146,3181,0.038,0.21,5.569,15150,3181,0.038,0.21,1.717,0.003,0.203,0.216,4113,177101,0.023
5,not:user-romantic-interest,user-assigns-personhood,user-romantic-interest,163017,15150,12717,4251,0.078,0.281,3.597,15150,4251,0.078,0.281,1.28,0.004,0.273,0.288,13934,177101,0.079
5,not:user-romantic-interest,user-assigns-personhood,user-suicidal-intent,163017,15150,1159,134,0.007,0.009,1.244,15150,134,0.007,0.009,0.218,0.001,0.007,0.01,668,177101,0.004
5,not:user-romantic-interest,user-assigns-personhood,user-theme-awakening-consciousness,163017,15150,7866,3398,0.048,0.224,4.648,15150,3398,0.048,0.224,1.536,0.003,0.218,0.231,5679,177101,0.032
5,not:user-romantic-interest,user-assigns-personhood,user-violent-intent,163017,15150,901,208,0.006,0.014,2.484,15150,208,0.006,0.014,0.91,0.001,0.012,0.016,571,177101,0.003
5,not:user-romantic-interest,user-endorses-delusion,user-assigns-personhood,163017,27813,15150,7970,0.093,0.287,3.083,27813,7970,0.093,0.287,1.126,0.003,0.281,0.292,11024,177101,0.062
5,not:user-romantic-interest,user-endorses-delusion,user-endorses-delusion,163017,27813,27813,27813,0.171,1.0,5.861,27813,27813,0.171,1.0,1.768,0.0,1.0,1.0,19904,177101,0.112
5,not:user-romantic-interest,user-endorses-delusion,user-expresses-isolation,163017,27813,4524,1458,0.028,0.052,1.889,27813,1458,0.028,0.052,0.636,0.001,0.05,0.055,2854,177101,0.016
5,not:user-romantic-interest,user-endorses-delusion,user-mental-health-diagnosis,163017,27813,1531,305,0.009,0.011,1.168,27813,305,0.009,0.011,0.155,0.001,0.01,0.012,879,177101,0.005
5,not:user-romantic-interest,user-endorses-delusion,user-misconstrues-sentience,163017,27813,6143,3471,0.038,0.125,3.312,27813,3471,0.038,0.125,1.197,0.002,0.121,0.129,4227,177101,0.024
5,not:user-romantic-interest,user-endorses-delusion,user-platonic-affinity,163017,27813,6146,2777,0.038,0.1,2.648,27813,2777,0.038,0.1,0.974,0.002,0.096,0.103,4113,177101,0.023
5,not:user-romantic-interest,user-endorses-delusion,user-romantic-interest,163017,27813,12717,3795,0.078,0.136,1.749,27813,3795,0.078,0.136,0.559,0.002,0.132,0.14,13934,177101,0.079
5,not:user-romantic-interest,user-endorses-delusion,user-suicidal-intent,163017,27813,1159,357,0.007,0.013,1.805,27813,357,0.007,0.013,0.591,0.001,0.012,0.014,668,177101,0.004
5,not:user-romantic-interest,user-endorses-delusion,user-theme-awakening-consciousness,163017,27813,7866,4736,0.048,0.17,3.529,27813,4736,0.048,0.17,1.261,0.002,0.166,0.175,5679,177101,0.032
5,not:user-romantic-interest,user-endorses-delusion,user-violent-intent,163017,27813,901,427,0.006,0.015,2.778,27813,427,0.006,0.015,1.022,0.001,0.014,0.017,571,177101,0.003
5,not:user-romantic-interest,user-expresses-isolation,user-assigns-personhood,163017,4524,15150,958,0.093,0.212,2.279,4524,958,0.093,0.212,0.823,0.006,0.2,0.224,11024,177101,0.062
5,not:user-romantic-interest,user-expresses-isolation,user-endorses-delusion,163017,4524,27813,1458,0.171,0.322,1.889,4524,1458,0.171,0.322,0.636,0.007,0.309,0.336,19904,177101,0.112
5,not:user-romantic-interest,user-expresses-isolation,user-expresses-isolation,163017,4524,4524,4524,0.028,1.0,36.034,4524,4524,0.028,1.0,3.584,0.0,0.999,1.0,2854,177101,0.016
5,not:user-romantic-interest,user-expresses-isolation,user-mental-health-diagnosis,163017,4524,1531,394,0.009,0.087,9.273,4524,394,0.009,0.087,2.227,0.004,0.079,0.095,879,177101,0.005
5,not:user-romantic-interest,user-expresses-isolation,user-misconstrues-sentience,163017,4524,6143,342,0.038,0.076,2.006,4524,342,0.038,0.076,0.696,0.004,0.068,0.083,4227,177101,0.024
5,not:user-romantic-interest,user-expresses-isolation,user-platonic-affinity,163017,4524,6146,512,0.038,0.113,3.002,4524,512,0.038,0.113,1.099,0.005,0.104,0.122,4113,177101,0.023
5,not:user-romantic-interest,user-expresses-isolation,user-romantic-interest,163017,4524,12717,593,0.078,0.131,1.68,4524,593,0.078,0.131,0.519,0.005,0.121,0.141,13934,177101,0.079
5,not:user-romantic-interest,user-expresses-isolation,user-suicidal-intent,163017,4524,1159,368,0.007,0.081,11.441,4524,368,0.007,0.081,2.437,0.004,0.073,0.089,668,177101,0.004
5,not:user-romantic-interest,user-expresses-isolation,user-theme-awakening-consciousness,163017,4524,7866,405,0.048,0.09,1.855,4524,405,0.048,0.09,0.618,0.004,0.081,0.098,5679,177101,0.032
5,not:user-romantic-interest,user-expresses-isolation,user-violent-intent,163017,4524,901,66,0.006,0.015,2.64,4524,66,0.006,0.015,0.97,0.002,0.011,0.018,571,177101,0.003
5,not:user-romantic-interest,user-mental-health-diagnosis,user-assigns-personhood,163017,1531,15150,121,0.093,0.079,0.85,1531,121,0.093,0.079,-0.162,0.007,0.066,0.093,11024,177101,0.062
5,not:user-romantic-interest,user-mental-health-diagnosis,user-endorses-delusion,163017,1531,27813,305,0.171,0.199,1.168,1531,305,0.171,0.199,0.155,0.01,0.179,0.219,19904,177101,0.112
5,not:user-romantic-interest,user-mental-health-diagnosis,user-expresses-isolation,163017,1531,4524,394,0.028,0.257,9.273,1531,394,0.028,0.257,2.226,0.011,0.235,0.279,2854,177101,0.016
5,not:user-romantic-interest,user-mental-health-diagnosis,user-mental-health-diagnosis,163017,1531,1531,1531,0.009,1.0,106.477,1531,1531,0.009,0.999,4.667,0.001,0.997,1.0,879,177101,0.005
5,not:user-romantic-interest,user-mental-health-diagnosis,user-misconstrues-sentience,163017,1531,6143,54,0.038,0.035,0.936,1531,54,0.038,0.035,-0.066,0.005,0.026,0.045,4227,177101,0.024
5,not:user-romantic-interest,user-mental-health-diagnosis,user-platonic-affinity,163017,1531,6146,75,0.038,0.049,1.299,1531,75,0.038,0.049,0.262,0.006,0.038,0.06,4113,177101,0.023
5,not:user-romantic-interest,user-mental-health-diagnosis,user-romantic-interest,163017,1531,12717,24,0.078,0.016,0.201,1531,24,0.078,0.016,-1.6,0.003,0.01,0.022,13934,177101,0.079
5,not:user-romantic-interest,user-mental-health-diagnosis,user-suicidal-intent,163017,1531,1159,136,0.007,0.089,12.494,1531,136,0.007,0.089,2.524,0.007,0.074,0.103,668,177101,0.004
5,not:user-romantic-interest,user-mental-health-diagnosis,user-theme-awakening-consciousness,163017,1531,7866,72,0.048,0.047,0.975,1531,72,0.048,0.047,-0.026,0.005,0.036,0.058,5679,177101,0.032
5,not:user-romantic-interest,user-mental-health-diagnosis,user-violent-intent,163017,1531,901,17,0.006,0.011,2.009,1531,17,0.006,0.011,0.697,0.003,0.006,0.016,571,177101,0.003
5,not:user-romantic-interest,user-misconstrues-sentience,user-assigns-personhood,163017,6143,15150,4546,0.093,0.74,7.963,6143,4546,0.093,0.74,2.075,0.006,0.729,0.751,11024,177101,0.062
5,not:user-romantic-interest,user-misconstrues-sentience,user-endorses-delusion,163017,6143,27813,3471,0.171,0.565,3.312,6143,3471,0.171,0.565,1.197,0.006,0.553,0.577,19904,177101,0.112
5,not:user-romantic-interest,user-misconstrues-sentience,user-expresses-isolation,163017,6143,4524,342,0.028,0.056,2.006,6143,342,0.028,0.056,0.696,0.003,0.05,0.061,2854,177101,0.016
5,not:user-romantic-interest,user-misconstrues-sentience,user-mental-health-diagnosis,163017,6143,1531,54,0.009,0.009,0.936,6143,54,0.009,0.009,-0.066,0.001,0.006,0.011,879,177101,0.005
5,not:user-romantic-interest,user-misconstrues-sentience,user-misconstrues-sentience,163017,6143,6143,6143,0.038,1.0,26.537,6143,6143,0.038,1.0,3.278,0.0,0.999,1.0,4227,177101,0.024
5,not:user-romantic-interest,user-misconstrues-sentience,user-platonic-affinity,163017,6143,6146,1165,0.038,0.19,5.03,6143,1165,0.038,0.19,1.615,0.005,0.18,0.199,4113,177101,0.023
5,not:user-romantic-interest,user-misconstrues-sentience,user-romantic-interest,163017,6143,12717,1577,0.078,0.257,3.291,6143,1577,0.078,0.257,1.191,0.006,0.246,0.268,13934,177101,0.079
5,not:user-romantic-interest,user-misconstrues-sentience,user-suicidal-intent,163017,6143,1159,47,0.007,0.008,1.076,6143,47,0.007,0.008,0.073,0.001,0.005,0.01,668,177101,0.004
5,not:user-romantic-interest,user-misconstrues-sentience,user-theme-awakening-consciousness,163017,6143,7866,1969,0.048,0.321,6.643,6143,1969,0.048,0.32,1.893,0.006,0.309,0.332,5679,177101,0.032
5,not:user-romantic-interest,user-misconstrues-sentience,user-violent-intent,163017,6143,901,61,0.006,0.01,1.797,6143,61,0.006,0.01,0.586,0.001,0.007,0.012,571,177101,0.003
5,not:user-romantic-interest,user-platonic-affinity,user-assigns-personhood,163017,6146,15150,3181,0.093,0.518,5.569,6146,3181,0.093,0.517,1.717,0.006,0.505,0.53,11024,177101,0.062
