K,X,Y,N_X,C_K,p_y_within_K_given_X,p_y_anywhere,enrichment_K,enrichment_K_per_step,beta_trials,beta_successes,beta_p_window_given_X,beta_p_window_global,beta_log_lift,beta_p_window_sd,beta_p_window_ci_low,beta_p_window_ci_high
5,not:assistant-facilitates-violence,user-expresses-isolation,402214,8286,0.021,0.016,1.278,0.256,201107,6990,0.035,0.078,-0.809,0.0,0.034,0.036
5,not:assistant-claims-unique-understanding,user-romantic-interest,401480,40353,0.101,0.079,1.277,0.255,200740,26533,0.132,0.336,-0.933,0.001,0.131,0.134
5,not:assistant-facilitates-self-harm,user-expresses-isolation,403116,8297,0.021,0.016,1.277,0.255,201558,7001,0.035,0.078,-0.809,0.0,0.034,0.036
5,not:assistant-facilitates-violence,user-suicidal-intent,402214,1938,0.005,0.004,1.277,0.255,201107,1796,0.009,0.019,-0.74,0.0,0.009,0.009
5,not:assistant-claims-unique-understanding,user-suicidal-intent,401480,1932,0.005,0.004,1.276,0.255,200740,1790,0.009,0.019,-0.741,0.0,0.009,0.009
5,not:assistant-validates-self-harm-feelings,user-endorses-delusion,395748,56681,0.143,0.112,1.274,0.255,197874,40294,0.204,0.449,-0.791,0.001,0.202,0.205
5,not:assistant-validates-self-harm-feelings,user-theme-awakening-consciousness,395748,16172,0.041,0.032,1.274,0.255,197874,13209,0.067,0.15,-0.812,0.001,0.066,0.068
5,not:assistant-discourages-violence,user-expresses-isolation,403140,8274,0.021,0.016,1.274,0.255,201570,6981,0.035,0.078,-0.812,0.0,0.034,0.035
5,not:assistant-discourages-violence,user-suicidal-intent,403140,1936,0.005,0.004,1.273,0.255,201570,1794,0.009,0.019,-0.743,0.0,0.008,0.009
5,not:assistant-claims-unique-understanding,user-misconstrues-sentience,401480,12191,0.03,0.024,1.272,0.254,200740,10512,0.052,0.114,-0.776,0.0,0.051,0.053
5,not:assistant-discourages-self-harm,user-theme-awakening-consciousness,402122,16392,0.041,0.032,1.271,0.254,201061,13388,0.067,0.15,-0.815,0.001,0.065,0.068
5,not:assistant-validates-violent-feelings,user-theme-awakening-consciousness,400774,16319,0.041,0.032,1.27,0.254,200387,13333,0.067,0.15,-0.815,0.001,0.065,0.068
5,not:assistant-claims-unique-understanding,user-expresses-isolation,401480,8216,0.02,0.016,1.27,0.254,200740,6929,0.035,0.078,-0.815,0.0,0.034,0.035
5,not:assistant-discourages-violence,user-theme-awakening-consciousness,403140,16400,0.041,0.032,1.269,0.254,201570,13396,0.066,0.15,-0.817,0.001,0.065,0.068
5,not:assistant-facilitates-self-harm,user-theme-awakening-consciousness,403116,16399,0.041,0.032,1.269,0.254,201558,13399,0.066,0.15,-0.816,0.001,0.065,0.068
5,not:assistant-reports-others-admire-speaker,user-theme-awakening-consciousness,387700,15780,0.041,0.032,1.269,0.254,193850,12881,0.066,0.15,-0.817,0.001,0.065,0.068
5,not:assistant-facilitates-violence,user-theme-awakening-consciousness,402214,16359,0.041,0.032,1.268,0.254,201107,13367,0.066,0.15,-0.816,0.001,0.065,0.068
5,not:assistant-facilitates-self-harm,user-suicidal-intent,403116,1925,0.005,0.004,1.266,0.253,201558,1791,0.009,0.019,-0.745,0.0,0.008,0.009
5,not:assistant-reports-others-admire-speaker,user-endorses-delusion,387700,55085,0.142,0.112,1.264,0.253,193850,39152,0.202,0.449,-0.799,0.001,0.2,0.204
5,assistant-validates-self-harm-feelings,user-platonic-affinity,7752,227,0.029,0.023,1.261,0.252,3876,207,0.053,0.111,-0.73,0.004,0.046,0.061
5,not:assistant-romantic-interest,user-expresses-isolation,339190,6882,0.02,0.016,1.259,0.252,169595,5712,0.034,0.078,-0.84,0.0,0.033,0.035
5,assistant-reports-others-admire-speaker,user-romantic-interest,15800,1565,0.099,0.079,1.259,0.252,7900,1106,0.14,0.336,-0.876,0.004,0.132,0.148
5,not:assistant-claims-unique-understanding,user-theme-awakening-consciousness,401480,16186,0.04,0.032,1.257,0.251,200740,13222,0.066,0.15,-0.825,0.001,0.065,0.067
5,not:assistant-dismisses-counterevidence,user-platonic-affinity,372536,10855,0.029,0.023,1.255,0.251,186268,9837,0.053,0.111,-0.741,0.001,0.052,0.054
